subj_id;img_id;likert;resp_time;order
s-326;im-052;2;4097;16
s-326;im-291;5;2830;17
s-326;im-111;1;3270;18
s-326;im-155;7;2703;19
s-326;im-060;4;3237;20
s-326;im-026;3;3602;21
s-326;im-208;7;2772;22
s-326;im-176;7;3072;23
s-326;im-159;6;4385;24
s-326;im-070;6;2732;25
s-326;im-073;3;3342;26
s-326;im-204;6;2732;27
s-326;im-143;2;2878;28
s-326;im-081;2;3201;29
s-326;im-139;1;3120;30
s-326;im-290;5;3669;31
s-326;im-203;5;2849;32
s-326;im-137;2;3729;33
s-326;im-304;6;3565;34
s-327;im-256;2;5872;1
s-327;im-212;6;8068;2
s-327;im-167;6;5551;3
s-327;im-249;3;7464;4
s-327;im-198;3;12141;5
s-327;im-240;-1;4905;6
s-327;im-115;2;6642;7
s-327;im-302;-1;6087;8
s-327;im-303;7;5544;9
s-327;im-275;7;6091;10
s-327;im-089;-1;5852;11
s-327;im-193;5;8340;12
s-327;im-278;3;7336;13
s-327;im-099;-1;5285;14
s-327;im-057;6;6051;15
s-327;im-301;3;9916;16
s-327;im-242;3;5557;17
s-327;im-173;6;7492;18
s-327;im-156;6;5816;19
s-327;im-042;3;5980;20
s-327;im-304;7;4290;21
s-327;im-021;5;5232;22
s-327;im-036;5;6751;23
s-327;im-257;2;6162;24
s-327;im-050;-1;3797;25
s-327;im-236;6;5310;26
s-327;im-124;-1;6070;27
s-327;im-149;5;8327;28
s-327;im-276;3;8391;29
s-327;im-009;-1;4306;30
s-327;im-148;5;5406;31
s-327;im-005;3;6114;32
s-327;im-138;3;6678;33
s-327;im-094;3;5309;34
s-328;im-225;-1;5222;1
s-328;im-120;3;5586;2
s-328;im-205;-1;6585;3
s-328;im-177;1;6977;4
s-328;im-302;6;5073;5
s-328;im-025;7;5073;6
s-328;im-264;-1;4815;7
s-328;im-192;2;6890;8
s-328;im-107;2;5704;9
s-328;im-182;7;4843;10
s-328;im-095;2;4910;11
s-328;im-293;2;5089;12
s-328;im-124;7;5245;13
s-328;im-304;7;4668;14
s-328;im-160;7;5090;15
s-328;im-275;2;4935;16
s-328;im-146;1;4754;17
s-328;im-122;-1;100736;18
s-328;im-053;2;5165;19
s-328;im-200;7;4671;20
s-328;im-008;2;4936;21
s-328;im-303;-1;3705;22
s-328;im-222;1;5142;23
s-328;im-252;1;5007;24
s-328;im-249;6;4434;25
s-328;im-121;6;4877;26
s-328;im-022;2;6710;27
s-328;im-040;7;4918;28
s-328;im-301;-1;552617;29
s-328;im-287;2;5055;30
s-328;im-130;6;4819;31
s-328;im-127;6;4082;32
s-328;im-211;6;5512;33
s-328;im-080;2;4404;34
s-329;im-174;2;6595;1
s-329;im-258;6;6640;2
s-329;im-190;5;4742;3
s-329;im-001;5;4279;4
s-329;im-028;2;5280;5
s-329;im-025;2;5985;6
s-329;im-264;2;4333;7
s-329;im-261;-1;6972;8
s-329;im-302;2;6355;9
s-329;im-051;6;5120;10
s-329;im-143;6;7689;11
s-329;im-009;5;4236;12
s-329;im-227;-1;4989;13
s-329;im-173;3;5072;14
s-329;im-158;3;6743;15
s-329;im-166;5;5032;16
s-329;im-233;5;9142;17
s-329;im-226;6;3704;18
s-329;im-095;1;8262;19
s-329;im-130;1;14631;20
s-329;im-035;6;6038;21
s-329;im-015;5;5841;22
s-329;im-290;-1;21664;23
s-329;im-303;7;4818;24
s-329;im-071;-1;13619;25
s-329;im-301;2;4319;26
s-329;im-304;5;5993;27
s-329;im-100;-1;9167;28
s-329;im-213;-1;5713;29
s-329;im-045;5;6532;30
s-329;im-115;2;7791;31
s-329;im-252;6;4392;32
s-329;im-211;-1;9200;33
s-329;im-133;2;5574;34
s-330;im-052;1;5823;1
s-330;im-041;7;3995;2
s-330;im-303;7;4038;3
s-330;im-123;1;4672;4
s-330;im-284;1;3706;5
s-330;im-144;1;3283;6
s-330;im-055;7;3934;7
s-330;im-086;5;5489;8
s-330;im-040;7;3164;9
s-330;im-229;-1;4810;10
s-330;im-215;6;5353;11
s-330;im-135;2;4645;12
s-330;im-049;3;5563;13
s-330;im-124;7;3477;14
s-330;im-175;7;3876;15
s-330;im-173;7;4614;16
s-330;im-217;6;4456;17
s-330;im-152;6;5259;18
s-330;im-059;2;3393;19
s-330;im-304;2;4649;20
s-330;im-197;5;5485;21
s-330;im-210;2;2441;22
s-330;im-301;2;4729;23
s-330;im-264;1;3075;24
s-330;im-218;1;3239;25
s-330;im-073;5;3545;26
s-330;im-126;2;2995;27
s-330;im-302;1;4102;28
s-330;im-295;1;3032;29
s-330;im-118;3;5584;30
s-330;im-281;5;2016;31
s-330;im-268;2;2281;32
s-330;im-159;6;7812;33
s-330;im-020;3;2366;34
s-331;im-299;2;7166;1
s-331;im-026;6;17917;2
s-331;im-137;6;7695;3
s-331;im-303;7;4411;4
s-331;im-112;2;5204;5
s-331;im-113;5;12751;6
s-331;im-015;2;9073;7
s-331;im-051;1;16124;8
s-331;im-169;5;6767;9
s-331;im-070;1;6271;10
s-331;im-077;2;12833;11
s-331;im-193;7;4760;12
s-331;im-168;7;5584;13
s-331;im-118;2;6612;14
s-331;im-212;2;10640;15
s-331;im-176;6;8519;16
s-331;im-239;1;4437;17
s-331;im-005;2;8363;18
s-331;im-298;5;6315;19
s-331;im-245;3;12044;20
s-331;im-088;2;5955;21
s-331;im-019;6;8610;22
s-331;im-304;7;6832;23
s-331;im-117;1;5356;24
s-331;im-204;5;7981;25
s-331;im-291;2;9478;26
s-331;im-301;5;15706;27
s-331;im-286;2;5918;28
s-331;im-231;3;7942;29
s-331;im-155;7;8473;30
s-331;im-302;1;4385;31
s-331;im-023;3;6924;32
s-331;im-278;1;4776;33
s-331;im-142;6;9568;34
s-332;im-209;2;3988;1
s-332;im-033;5;4210;2
s-332;im-024;2;4510;3
s-332;im-303;7;3292;4
s-332;im-301;1;5075;5
s-332;im-273;2;5689;6
s-332;im-109;2;4290;7
s-332;im-132;5;5344;8
s-332;im-296;2;4429;9
s-332;im-116;2;4263;10
s-332;im-235;5;3770;11
s-332;im-160;6;4560;12
s-332;im-187;3;4460;13
s-332;im-069;2;3439;14
s-332;im-230;7;5425;15
s-332;im-302;-1;3598;16
s-332;im-172;7;3690;17
s-332;im-239;3;8308;18
s-332;im-073;-1;5061;19
s-332;im-251;-1;5970;20
s-332;im-065;2;4087;21
s-332;im-013;5;5278;22
s-332;im-168;5;4393;23
s-332;im-041;6;2595;24
s-332;im-141;3;3929;25
s-332;im-267;2;3974;26
s-332;im-300;2;4191;27
s-332;im-043;5;3643;28
s-332;im-191;7;2922;29
s-332;im-304;-1;3699;30
s-332;im-120;2;3869;31
s-332;im-058;6;2375;32
s-332;im-207;2;3197;33
s-332;im-039;6;4231;34
s-333;im-205;3;9280;1
s-333;im-117;2;6981;2
s-333;im-188;7;5549;3
s-333;im-005;2;5711;4
s-333;im-291;3;6058;5
s-333;im-012;3;5460;6
s-333;im-294;2;5389;7
s-333;im-167;6;5406;8
s-333;im-147;2;5964;9
s-333;im-293;2;7018;10
s-333;im-302;1;5442;11
s-333;im-025;2;5763;12
s-333;im-087;-1;5382;13
s-333;im-055;2;5464;14
s-333;im-108;2;6680;15
s-333;im-007;3;6451;16
s-333;im-044;-1;4086;17
s-333;im-301;1;4362;18
s-333;im-239;6;5542;19
s-333;im-064;5;5201;20
s-333;im-304;7;3377;21
s-333;im-295;5;5197;22
s-333;im-233;3;5641;23
s-333;im-161;7;3939;24
s-333;im-262;3;6476;25
s-333;im-154;6;4557;26
s-333;im-176;7;4155;27
s-333;im-214;-1;5493;28
s-333;im-142;2;4776;29
s-333;im-067;6;5130;30
s-333;im-246;3;5617;31
s-333;im-086;2;6342;32
s-333;im-303;7;5479;33
s-333;im-033;3;10383;34
s-334;im-034;1;5906;1
s-334;im-303;7;4733;2
s-334;im-287;3;5984;3
s-334;im-199;7;4954;4
s-334;im-232;5;4954;5
s-334;im-078;2;5498;6
s-334;im-122;6;9759;7
s-334;im-075;2;9119;8
s-334;im-097;6;5379;9
s-334;im-139;2;4875;10
s-334;im-235;5;6566;11
s-334;im-279;1;6763;12
s-334;im-074;1;5351;13
s-334;im-253;5;5507;14
s-334;im-044;5;4737;15
s-334;im-154;2;4614;16
s-334;im-241;2;4799;17
s-334;im-261;2;5727;18
s-334;im-118;3;4775;19
s-334;im-302;6;5172;20
s-334;im-301;2;6193;21
s-334;im-150;3;6942;22
s-334;im-209;6;5810;23
s-334;im-276;6;4932;24
s-334;im-111;6;4648;25
s-334;im-068;6;4319;26
s-334;im-304;6;4618;27
s-334;im-079;5;7612;28
s-334;im-182;6;3446;29
s-334;im-047;-1;4896;30
s-334;im-167;3;4668;31
s-334;im-218;7;4170;32
s-334;im-014;2;4677;33
s-334;im-161;7;5936;34
s-335;im-157;7;5544;1
s-335;im-138;1;8165;2
s-335;im-283;1;5739;3
s-335;im-176;7;3043;4
s-335;im-242;7;2589;5
s-335;im-239;7;3615;6
s-335;im-079;1;2861;7
s-335;im-099;7;2370;8
s-335;im-021;7;3249;9
s-335;im-300;1;3176;10
s-335;im-200;7;2328;11
s-335;im-105;7;2118;12
s-335;im-303;7;2812;13
s-335;im-111;7;2042;14
s-335;im-144;1;3057;15
s-335;im-115;1;2829;16
s-335;im-304;7;2933;17
s-335;im-212;7;3734;18
s-335;im-195;7;2008;19
s-335;im-252;1;3136;20
s-335;im-110;2;2448;21
s-335;im-266;1;2550;22
s-335;im-263;7;2019;23
s-335;im-018;3;2746;24
s-335;im-192;7;1896;25
s-335;im-014;-1;2008;26
s-335;im-237;1;2417;27
s-335;im-302;1;2557;28
s-335;im-107;7;2051;29
s-335;im-044;1;2262;30
s-335;im-008;1;2257;31
s-335;im-214;2;2368;32
s-335;im-106;1;2442;33
s-335;im-301;1;5197;34
s-336;im-088;4;14519;1
s-336;im-300;1;14087;2
s-336;im-145;4;15702;3
s-336;im-109;3;18689;4
s-336;im-126;7;18005;5
s-336;im-034;1;12243;6
s-336;im-195;1;10667;7
s-336;im-276;1;12541;8
s-336;im-174;7;15254;9
s-336;im-193;-1;6122;10
s-336;im-245;4;24851;11
s-336;im-179;2;13133;12
s-336;im-011;6;12405;13
s-336;im-028;7;5469;14
s-336;im-110;1;7866;15
s-336;im-263;-1;12603;16
s-336;im-279;4;17978;17
s-336;im-069;7;8336;18
s-336;im-229;2;13190;19
s-336;im-295;6;14072;20
s-336;im-045;1;10516;21
s-336;im-030;7;7948;22
s-336;im-302;1;10685;23
s-336;im-304;7;6505;24
s-336;im-129;6;6358;25
s-336;im-214;2;7262;26
s-336;im-061;2;12777;27
s-336;im-217;6;11398;28
s-336;im-303;7;10645;29
s-336;im-242;1;7731;30
s-336;im-194;1;9522;31
s-336;im-015;3;9307;32
s-336;im-098;7;9088;33
s-336;im-301;1;7436;34
s-337;im-283;5;4396;1
s-337;im-014;3;2732;2
s-337;im-248;5;3316;3
s-337;im-209;3;5213;4
s-337;im-095;5;4574;5
s-337;im-035;5;2914;6
s-337;im-299;3;2979;7
s-337;im-133;5;3455;8
s-337;im-006;5;4545;9
s-337;im-085;6;5593;10
s-337;im-105;5;2298;11
s-337;im-018;5;2770;12
s-337;im-227;3;2743;13
s-337;im-286;3;4282;14
s-337;im-067;5;3163;15
s-337;im-188;5;5265;16
s-337;im-065;3;4441;17
s-337;im-129;-1;6126;18
s-337;im-301;-1;697;19
s-337;im-238;-1;236;20
s-337;im-027;-1;330;21
s-337;im-177;-1;186;22
s-337;im-137;-1;180;23
s-337;im-303;-1;165;24
s-337;im-274;-1;156;25
s-337;im-302;-1;171;26
s-337;im-304;-1;202;27
s-337;im-187;-1;179;28
s-337;im-079;-1;233;29
s-337;im-163;-1;210;30
s-337;im-150;-1;216;31
s-337;im-272;-1;221;32
s-337;im-210;-1;220;33
s-337;im-164;-1;219;34
s-338;im-215;2;8080;1
s-338;im-080;5;6746;2
s-338;im-141;3;8976;3
s-338;im-301;4;14517;4
s-338;im-162;6;5920;5
s-338;im-207;2;6252;6
s-338;im-186;3;6078;7
s-338;im-260;3;9666;8
s-338;im-102;6;6729;9
s-338;im-155;3;6480;10
s-338;im-142;3;37769;11
s-338;im-288;6;7896;12
s-338;im-226;6;9283;13
s-338;im-096;5;20977;14
s-338;im-127;5;5899;15
s-338;im-001;6;4703;16
s-338;im-104;5;6046;17
s-338;im-037;2;6523;18
s-338;im-244;6;9353;19
s-338;im-010;6;7911;20
s-338;im-258;3;9940;21
s-338;im-229;-1;7189;22
s-338;im-103;5;4947;23
s-338;im-303;7;5875;24
s-338;im-175;4;13421;25
s-338;im-019;6;5341;26
s-338;im-302;-1;6653;27
s-338;im-261;3;7506;28
s-338;im-094;6;7251;29
s-338;im-304;7;5460;30
s-338;im-062;3;8445;31
s-338;im-167;3;6177;32
s-338;im-269;2;6880;33
s-338;im-135;-1;8366;34
s-339;im-049;5;5186;1
s-339;im-302;2;4246;2
s-339;im-167;1;3818;3
s-339;im-129;5;5709;4
s-339;im-294;2;5495;5
s-339;im-086;2;4141;6
s-339;im-103;3;7667;7
s-339;im-114;2;5228;8
s-339;im-205;7;4816;9
s-339;im-100;1;5567;10
s-339;im-212;5;5730;11
s-339;im-287;1;3893;12
s-339;im-163;4;5419;13
s-339;im-011;1;3791;14
s-339;im-062;1;4484;15
s-339;im-223;7;3629;16
s-339;im-014;2;4011;17
s-339;im-296;2;5299;18
s-339;im-197;2;3926;19
s-339;im-164;1;5641;20
s-339;im-301;1;4598;21
s-339;im-025;2;7057;22
s-339;im-070;5;5588;23
s-339;im-073;1;3705;24
s-339;im-246;1;4163;25
s-339;im-177;6;4452;26
s-339;im-250;2;5792;27
s-339;im-061;1;4258;28
s-339;im-036;3;4671;29
s-339;im-272;2;4457;30
s-339;im-284;2;3503;31
s-339;im-303;7;2671;32
s-339;im-304;-1;3258;33
s-339;im-080;2;3901;34
s-340;im-027;5;5468;1
s-340;im-260;2;6521;2
s-340;im-291;3;5444;3
s-340;im-301;1;5469;4
s-340;im-067;-1;49168;5
s-340;im-097;5;4023;6
s-340;im-264;2;4596;7
s-340;im-132;3;4670;8
s-340;im-304;7;3306;9
s-340;im-302;1;3614;10
s-340;im-122;6;3916;11
s-340;im-074;7;3684;12
s-340;im-024;2;3922;13
s-340;im-053;3;5359;14
s-340;im-189;7;3925;15
s-340;im-237;3;4396;16
s-340;im-112;6;3551;17
s-340;im-220;6;4806;18
s-340;im-156;3;3977;19
s-340;im-266;2;4478;20
s-340;im-249;5;3524;21
s-340;im-068;6;3436;22
s-340;im-212;7;5900;23
s-340;im-009;7;3117;24
s-340;im-164;3;5114;25
s-340;im-231;5;4664;26
s-340;im-008;2;2636;27
s-340;im-094;5;4431;28
s-340;im-182;5;3758;29
s-340;im-116;3;4350;30
s-340;im-083;5;4126;31
s-340;im-176;3;4031;32
s-340;im-303;2;3758;33
s-340;im-292;2;5164;34
s-341;im-249;2;5332;1
s-341;im-226;2;5470;2
s-341;im-304;7;3966;3
s-341;im-155;7;5058;4
s-341;im-143;6;8122;5
s-341;im-302;1;5369;6
s-341;im-238;2;6476;7
s-341;im-190;7;3752;8
s-341;im-018;3;6532;9
s-341;im-116;2;4836;10
s-341;im-098;1;3662;11
s-341;im-232;5;8517;12
s-341;im-007;2;5606;13
s-341;im-038;3;4941;14
s-341;im-172;5;6205;15
s-341;im-301;2;4916;16
s-341;im-294;2;3720;17
s-341;im-024;1;4033;18
s-341;im-045;2;4332;19
s-341;im-278;2;5768;20
s-341;im-011;2;5283;21
s-341;im-277;1;5432;22
s-341;im-046;3;5260;23
s-341;im-176;7;4301;24
s-341;im-145;2;4618;25
s-341;im-303;7;3608;26
s-341;im-296;3;4569;27
s-341;im-219;7;3758;28
s-341;im-192;7;3345;29
s-341;im-257;6;7405;30
s-341;im-114;7;4461;31
s-341;im-033;2;4483;32
s-341;im-090;3;4181;33
s-341;im-022;3;3668;34
s-342;im-304;5;6679;1
s-342;im-140;7;3057;2
s-342;im-008;2;5962;3
s-342;im-302;2;5154;4
s-342;im-170;5;5430;5
s-342;im-004;7;2204;6
s-342;im-285;1;2361;7
s-342;im-099;4;5032;8
s-342;im-079;3;3032;9
s-342;im-232;3;3938;10
s-342;im-074;5;5579;11
s-342;im-100;6;3379;12
s-342;im-195;5;5079;13
s-342;im-288;1;2117;14
s-342;im-024;1;2464;15
s-342;im-303;5;3330;16
s-342;im-282;3;2538;17
s-342;im-301;3;4383;18
s-342;im-212;5;3770;19
s-342;im-176;7;1963;20
s-342;im-020;5;3946;21
s-342;im-128;6;3615;22
s-342;im-254;2;2119;23
s-342;im-238;2;1737;24
s-342;im-097;5;2202;25
s-342;im-214;2;2396;26
s-342;im-269;2;1738;27
s-342;im-015;2;1950;28
s-342;im-204;2;2455;29
s-342;im-114;5;2271;30
s-342;im-094;5;5822;31
s-342;im-187;5;2084;32
s-342;im-052;3;1883;33
s-342;im-197;5;3070;34
s-343;im-101;5;7278;1
s-343;im-301;2;9352;2
s-343;im-303;7;4989;3
s-343;im-224;5;5290;4
s-343;im-134;3;6646;5
s-343;im-149;-1;4353;6
s-343;im-060;6;5690;7
s-343;im-238;2;6687;8
s-343;im-192;7;4359;9
s-343;im-185;7;9363;10
s-343;im-099;2;5171;11
s-343;im-024;1;6081;12
s-343;im-096;3;7246;13
s-343;im-150;5;5273;14
s-343;im-201;6;4486;15
s-343;im-147;7;3625;16
s-343;im-190;3;6537;17
s-343;im-035;5;4310;18
s-343;im-133;6;3715;19
s-343;im-154;7;4947;20
s-343;im-302;1;4196;21
s-343;im-059;5;2939;22
s-343;im-010;2;4062;23
s-343;im-257;2;4249;24
s-343;im-279;5;4089;25
s-343;im-207;3;5555;26
s-343;im-180;-1;3404;27
s-343;im-304;4;6218;28
s-343;im-261;3;4876;29
s-343;im-241;6;5375;30
s-343;im-264;6;4995;31
s-343;im-069;5;4454;32
s-343;im-299;3;5092;33
s-343;im-081;5;3478;34
s-344;im-224;6;8225;1
s-344;im-301;5;5620;2
s-344;im-035;2;5763;3
s-344;im-302;1;5369;4
s-344;im-272;5;10904;5
s-344;im-243;2;5842;6
s-344;im-123;1;5207;7
s-344;im-153;7;5096;8
s-344;im-304;7;3923;9
s-344;im-200;6;5607;10
s-344;im-105;5;5274;11
s-344;im-264;1;4364;12
s-344;im-013;5;9365;13
s-344;im-129;1;5611;14
s-344;im-232;5;5120;15
s-344;im-166;7;4337;16
s-344;im-133;5;5396;17
s-344;im-285;1;4512;18
s-344;im-213;6;5285;19
s-344;im-146;1;5361;20
s-344;im-127;1;5266;21
s-344;im-010;3;5936;22
s-344;im-011;3;6806;23
s-344;im-032;5;7651;24
s-344;im-197;6;4326;25
s-344;im-118;6;5692;26
s-344;im-046;3;6084;27
s-344;im-202;5;6121;28
s-344;im-080;2;4275;29
s-344;im-266;1;5642;30
s-344;im-261;6;6877;31
s-344;im-157;7;2836;32
s-344;im-040;7;5546;33
s-344;im-303;7;3238;34
s-345;im-269;2;6361;1
s-345;im-131;3;10772;2
s-345;im-045;6;5752;3
s-345;im-289;5;6224;4
s-345;im-142;5;7239;5
s-345;im-222;-1;5675;6
s-345;im-060;5;5603;7
s-345;im-074;5;7760;8
s-345;im-059;7;7546;9
s-345;im-173;5;5836;10
s-345;im-182;4;9263;11
s-345;im-070;5;5366;12
s-345;im-225;3;6968;13
s-345;im-105;5;7294;14
s-345;im-189;5;7846;15
s-345;im-022;6;6324;16
s-345;im-090;2;6802;17
s-345;im-212;-1;3952;18
s-345;im-135;3;6774;19
s-345;im-301;1;5429;20
s-345;im-249;5;7975;21
s-345;im-302;1;4934;22
s-345;im-304;7;4665;23
s-345;im-143;-1;5557;24
s-345;im-084;3;5534;25
s-345;im-303;7;4089;26
s-345;im-151;5;5579;27
s-345;im-229;6;5912;28
s-345;im-180;6;5636;29
s-345;im-049;5;5347;30
s-345;im-254;2;5280;31
s-345;im-256;3;5717;32
s-345;im-091;4;6104;33
s-345;im-260;3;5449;34
s-346;im-030;1;4249;1
s-346;im-125;1;6831;2
s-346;im-303;7;5143;3
s-346;im-257;4;6884;4
s-346;im-153;3;4873;5
s-346;im-141;5;4970;6
s-346;im-240;6;5616;7
s-346;im-159;7;4561;8
s-346;im-053;3;5201;9
s-346;im-149;3;5143;10
s-346;im-099;5;5149;11
s-346;im-127;6;4767;12
s-346;im-302;1;4158;13
s-346;im-104;2;4484;14
s-346;im-301;1;3490;15
s-346;im-262;5;4382;16
s-346;im-189;6;4184;17
s-346;im-216;3;4705;18
s-346;im-166;6;3519;19
s-346;im-082;2;3243;20
s-346;im-092;5;4893;21
s-346;im-283;-1;3784;22
s-346;im-065;2;4124;23
s-346;im-012;3;3330;24
s-346;im-252;-1;2166;25
s-346;im-244;6;3288;26
s-346;im-056;-1;2439;27
s-346;im-058;6;4492;28
s-346;im-304;7;3099;29
s-346;im-298;3;4501;30
s-346;im-204;5;4564;31
s-346;im-087;2;2962;32
s-346;im-249;5;3603;33
s-346;im-179;6;4915;34
s-347;im-122;-1;7002;1
s-347;im-215;6;4265;2
s-347;im-034;2;4529;3
s-347;im-180;7;4912;4
s-347;im-039;3;5301;5
s-347;im-243;6;4672;6
s-347;im-091;2;4754;7
s-347;im-190;7;3618;8
s-347;im-212;6;3845;9
s-347;im-249;6;3735;10
s-347;im-267;7;3884;11
s-347;im-040;7;5170;12
s-347;im-021;6;5999;13
s-347;im-016;5;4521;14
s-347;im-137;-1;3594;15
s-347;im-192;6;4007;16
s-347;im-060;3;5094;17
s-347;im-260;-1;4612;18
s-347;im-261;-1;4408;19
s-347;im-191;7;3628;20
s-347;im-220;6;4316;21
s-347;im-301;2;5347;22
s-347;im-288;3;3733;23
s-347;im-254;3;4504;24
s-347;im-302;-1;6724;25
s-347;im-146;-1;3865;26
s-347;im-127;5;4055;27
s-347;im-038;-1;3627;28
s-347;im-303;7;3194;29
s-347;im-041;3;5106;30
s-347;im-139;2;4172;31
s-347;im-304;7;2861;32
s-347;im-151;7;4386;33
s-347;im-065;-1;3722;34
s-348;im-241;2;4090;1
s-348;im-262;2;4212;2
s-348;im-204;6;3805;3
s-348;im-059;2;4009;4
s-348;im-115;5;4541;5
s-348;im-029;6;2346;6
s-348;im-302;2;3486;7
s-348;im-199;5;3217;8
s-348;im-021;5;2827;9
s-348;im-167;-1;1604;10
s-348;im-188;-1;3270;11
s-348;im-044;5;3318;12
s-348;im-184;2;3113;13
s-348;im-259;2;2630;14
s-348;im-053;7;3157;15
s-348;im-304;7;2188;16
s-348;im-012;7;2718;17
s-348;im-303;7;2320;18
s-348;im-301;1;2101;19
s-348;im-239;1;2134;20
s-348;im-198;2;2264;21
s-348;im-296;1;2049;22
s-348;im-133;7;2537;23
s-348;im-287;5;2986;24
s-348;im-265;5;2297;25
s-348;im-137;5;2046;26
s-348;im-132;1;3489;27
s-348;im-109;5;2651;28
s-348;im-238;5;3904;29
s-348;im-022;6;2842;30
s-348;im-048;2;3040;31
s-348;im-147;2;2465;32
s-348;im-236;5;2777;33
s-348;im-104;3;3379;34
s-349;im-106;2;4690;1
s-349;im-030;5;4931;2
s-349;im-068;6;4073;3
s-349;im-282;1;3648;4
s-349;im-269;2;3294;5
s-349;im-304;7;3234;6
s-349;im-201;6;6422;7
s-349;im-142;5;5196;8
s-349;im-190;6;5190;9
s-349;im-143;3;4894;10
s-349;im-171;7;4062;11
s-349;im-170;-1;5285;12
s-349;im-076;2;4813;13
s-349;im-289;1;4853;14
s-349;im-264;1;3902;15
s-349;im-302;2;5883;16
s-349;im-203;2;5548;17
s-349;im-301;5;5454;18
s-349;im-103;3;5701;19
s-349;im-057;5;5998;20
s-349;im-038;3;7101;21
s-349;im-020;1;4204;22
s-349;im-223;5;4335;23
s-349;im-072;3;4383;24
s-349;im-274;2;2832;25
s-349;im-094;6;3962;26
s-349;im-035;5;4862;27
s-349;im-061;1;4159;28
s-349;im-221;2;4417;29
s-349;im-119;6;5340;30
s-349;im-166;5;4548;31
s-349;im-303;7;3720;32
s-349;im-155;5;4486;33
s-349;im-229;1;4149;34
s-350;im-268;1;4569;1
s-350;im-032;3;3839;2
s-350;im-278;2;3047;3
s-350;im-152;5;3276;4
s-350;im-287;-1;3654;5
s-350;im-157;7;3481;6
s-350;im-304;7;3690;7
s-350;im-038;3;3479;8
s-350;im-023;3;5161;9
s-350;im-301;1;4909;10
s-350;im-172;7;4565;11
s-350;im-046;3;4036;12
s-350;im-241;3;3295;13
s-350;im-048;5;2766;14
s-350;im-260;1;3381;15
s-350;im-098;3;2996;16
s-350;im-115;5;2678;17
s-350;im-025;6;4681;18
s-350;im-017;5;3104;19
s-350;im-069;7;5698;20
s-350;im-296;1;3035;21
s-350;im-186;7;3747;22
s-350;im-250;5;3097;23
s-350;im-303;7;3042;24
s-350;im-212;3;3545;25
s-350;im-246;7;5375;26
s-350;im-024;1;2896;27
s-350;im-144;2;3289;28
s-350;im-229;3;4573;29
s-350;im-194;1;4085;30
s-350;im-302;1;4326;31
s-350;im-117;3;3572;32
s-350;im-043;3;2124;33
s-350;im-045;5;3186;34
s-351;im-262;5;6894;1
s-351;im-207;6;6643;2
s-351;im-297;2;6025;3
s-351;im-147;6;6395;4
s-351;im-025;7;5618;5
s-351;im-155;7;5717;6
s-351;im-087;1;5598;7
s-351;im-113;3;5814;8
s-351;im-270;1;6063;9
s-351;im-267;5;6478;10
s-351;im-094;5;5960;11
s-351;im-160;7;5361;12
s-351;im-085;7;5143;13
s-351;im-301;6;5669;14
s-351;im-219;7;5396;15
s-351;im-048;2;5430;16
s-351;im-077;1;5037;17
s-351;im-256;7;4619;18
s-351;im-013;6;5156;19
s-351;im-303;7;4802;20
s-351;im-202;7;5247;21
s-351;im-302;2;6731;22
s-351;im-088;1;5528;23
s-351;im-084;1;5580;24
s-351;im-304;7;5144;25
s-351;im-152;7;6817;26
s-351;im-064;1;4790;27
s-351;im-050;3;5432;28
s-351;im-203;1;4814;29
s-351;im-044;-1;4820;30
s-351;im-197;7;4993;31
s-351;im-196;7;5288;32
s-351;im-248;6;5848;33
s-351;im-134;1;5326;34
s-352;im-128;3;6637;1
s-352;im-175;5;6180;2
s-352;im-304;7;4363;3
s-352;im-069;5;5563;4
s-352;im-126;3;5852;5
s-352;im-109;3;5266;6
s-352;im-246;5;5354;7
s-352;im-303;7;4439;8
s-352;im-019;6;5852;9
s-352;im-060;3;6058;10
s-352;im-176;7;4960;11
s-352;im-302;3;6296;12
s-352;im-139;3;5650;13
s-352;im-002;3;5753;14
s-352;im-165;7;5314;15
s-352;im-097;7;8125;16
s-352;im-155;-1;181;17
s-352;im-281;6;7386;18
s-352;im-064;3;5564;19
s-352;im-261;3;10915;20
s-352;im-074;5;6724;21
s-352;im-230;5;5444;22
s-352;im-248;6;7043;23
s-352;im-057;5;5343;24
s-352;im-264;2;4377;25
s-352;im-050;5;5628;26
s-352;im-123;4;5157;27
s-352;im-243;7;5354;28
s-352;im-270;2;5504;29
s-352;im-001;3;6359;30
s-352;im-268;3;7020;31
s-352;im-301;3;5288;32
s-352;im-222;3;4914;33
s-352;im-184;7;4684;34
s-353;im-008;5;5300;1
s-353;im-010;7;5711;2
s-353;im-177;6;5090;3
s-353;im-235;-1;4719;4
s-353;im-165;7;4642;5
s-353;im-302;1;5456;6
s-353;im-303;7;4350;7
s-353;im-193;-1;4114;8
s-353;im-169;3;6107;9
s-353;im-304;7;4299;10
s-353;im-136;1;5044;11
s-353;im-283;6;4267;12
s-353;im-047;6;5055;13
s-353;im-202;2;4231;14
s-353;im-181;7;4508;15
s-353;im-091;6;5042;16
s-353;im-001;3;4893;17
s-353;im-013;5;4986;18
s-353;im-026;-1;4615;19
s-353;im-271;1;5449;20
s-353;im-017;2;5933;21
s-353;im-028;6;4552;22
s-353;im-218;5;5098;23
s-353;im-287;2;5622;24
